source_image_id,design,kind,depth_um,expected_photons,replicate,panoptic_quality,segmentation_quality,recognition_quality,true_positives,false_positives,false_negatives,predicted_count,target_count,absolute_count_error,percentage_count_error,foreground_dice
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,clear,poisson,6.0,50,1,0.4281062604044149,0.7713293829700234,0.5550239234449761,58,76,17,134,75,59,0.7866666666666666,0.8109341979017076
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,clear,poisson,6.0,50,2,0.4398493361669894,0.7660709271575066,0.5741626794258373,60,74,15,134,75,59,0.7866666666666666,0.8071050994047656
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,clear,poisson,6.0,50,3,0.44763949219725424,0.7662981137614013,0.5841584158415841,59,68,16,127,75,52,0.6933333333333334,0.8013028488708008
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,clear,poisson,6.0,200,0,0.42786396628515494,0.8022449367846656,0.5333333333333333,56,79,19,135,75,60,0.8,0.8283460009060251
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,clear,poisson,6.0,200,1,0.42864401516462763,0.7907743038381924,0.5420560747663551,58,81,17,139,75,64,0.8533333333333334,0.8314688792501055
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,clear,poisson,6.0,200,2,0.42511163497655996,0.800879955179055,0.5308056872037915,56,80,19,136,75,61,0.8133333333333334,0.8367803382504461
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,clear,poisson,6.0,200,3,0.4364888042748036,0.784200224629308,0.5566037735849056,59,78,16,137,75,62,0.8266666666666667,0.8342518228725839
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,cubic,deterministic,-6.0,100,-1,0.4509948575516111,0.8076907903424309,0.5583756345177665,55,67,20,122,75,47,0.6266666666666667,0.7841358388566992
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,cubic,deterministic,-4.0,100,-1,0.42009908767116905,0.810717537611028,0.5181818181818182,57,88,18,145,75,70,0.9333333333333333,0.849525311257843
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,cubic,deterministic,-2.0,100,-1,0.4233986976285136,0.8207992296131711,0.5158371040723982,57,89,18,146,75,71,0.9466666666666667,0.854219351826635
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,cubic,deterministic,0.0,100,-1,0.430612520628657,0.8272293159445253,0.5205479452054794,57,87,18,144,75,69,0.92,0.8539216576118668
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,cubic,deterministic,2.0,100,-1,0.4233986976285136,0.8207992296131711,0.5158371040723982,57,89,18,146,75,71,0.9466666666666667,0.854219351826635
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,cubic,deterministic,4.0,100,-1,0.42009908767116905,0.810717537611028,0.5181818181818182,57,88,18,145,75,70,0.9333333333333333,0.849525311257843
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,cubic,deterministic,6.0,100,-1,0.4509948575516111,0.8076907903424309,0.5583756345177665,55,67,20,122,75,47,0.6266666666666667,0.7841358388566992
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,cubic,poisson,-6.0,50,0,0.41661240204432554,0.7737087466537474,0.5384615384615384,56,77,19,133,75,58,0.7733333333333333,0.8009755851620304
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,cubic,poisson,-6.0,50,1,0.41839031568392937,0.7670489120872038,0.5454545454545454,57,77,18,134,75,59,0.7866666666666666,0.8052410507178234
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,cubic,poisson,-6.0,50,2,0.43562535610552594,0.7736105461873994,0.5631067961165048,58,73,17,131,75,56,0.7466666666666667,0.7944075702712851
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,cubic,poisson,-6.0,50,3,0.4363568677184093,0.7786713070492305,0.5603864734299517,58,74,17,132,75,57,0.76,0.8003031259867383
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,cubic,poisson,-6.0,200,0,0.42555520774737715,0.7951163092122047,0.5352112676056338,57,81,18,138,75,63,0.84,0.830745958211213
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,cubic,poisson,-6.0,200,1,0.43842317263556657,0.7913909811133533,0.5539906103286385,59,79,16,138,75,63,0.84,0.8309542075939178
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,cubic,poisson,-6.0,200,2,0.43138954221557585,0.7921204525165315,0.5446009389671361,58,80,17,138,75,63,0.84,0.8392415189620259
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,cubic,poisson,-6.0,200,3,0.42833525404187106,0.784071312483425,0.5462962962962963,59,82,16,141,75,66,0.88,0.8341964375062544
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,cubic,poisson,6.0,50,0,0.4216821569492198,0.7730839544069029,0.5454545454545454,57,77,18,134,75,59,0.7866666666666666,0.8030087903627839
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,cubic,poisson,6.0,50,1,0.4281062604044149,0.7713293829700234,0.5550239234449761,58,76,17,134,75,59,0.7866666666666666,0.8109341979017076
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,cubic,poisson,6.0,50,2,0.4398493361669894,0.7660709271575066,0.5741626794258373,60,74,15,134,75,59,0.7866666666666666,0.8071050994047656
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,cubic,poisson,6.0,50,3,0.44763949219725424,0.7662981137614013,0.5841584158415841,59,68,16,127,75,52,0.6933333333333334,0.8013028488708008
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,cubic,poisson,6.0,200,0,0.42786396628515494,0.8022449367846656,0.5333333333333333,56,79,19,135,75,60,0.8,0.8283460009060251
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,cubic,poisson,6.0,200,1,0.42864401516462763,0.7907743038381924,0.5420560747663551,58,81,17,139,75,64,0.8533333333333334,0.8314688792501055
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,cubic,poisson,6.0,200,2,0.42511163497655996,0.800879955179055,0.5308056872037915,56,80,19,136,75,61,0.8133333333333334,0.8367803382504461
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,cubic,poisson,6.0,200,3,0.4364888042748036,0.784200224629308,0.5566037735849056,59,78,16,137,75,62,0.8266666666666667,0.8342518228725839
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,image_fidelity,deterministic,-6.0,100,-1,0.4459184746799157,0.8067070587391203,0.5527638190954773,55,69,20,124,75,49,0.6533333333333333,0.7803418130266992
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,image_fidelity,deterministic,-4.0,100,-1,0.4198456729140905,0.8102284915885957,0.5181818181818182,57,88,18,145,75,70,0.9333333333333333,0.849489142218864
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,image_fidelity,deterministic,-2.0,100,-1,0.4234268365950126,0.8208537797148929,0.5158371040723982,57,89,18,146,75,71,0.9466666666666667,0.8543100038259268
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,image_fidelity,deterministic,0.0,100,-1,0.43087918320985963,0.8277415887978882,0.5205479452054794,57,87,18,144,75,69,0.92,0.8541770674619898
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,image_fidelity,deterministic,2.0,100,-1,0.4234614613905218,0.8209209032219765,0.5158371040723982,57,89,18,146,75,71,0.9466666666666667,0.8542562366658236
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,image_fidelity,deterministic,4.0,100,-1,0.42000749727018777,0.8105407842056256,0.5181818181818182,57,88,18,145,75,70,0.9333333333333333,0.849511725804651
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,image_fidelity,deterministic,6.0,100,-1,0.44575326114067754,0.8064081724272257,0.5527638190954773,55,69,20,124,75,49,0.6533333333333333,0.7805321908091765
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,image_fidelity,poisson,-6.0,50,0,0.4240494918728203,0.7699846036638054,0.5507246376811594,57,75,18,132,75,57,0.76,0.8230840940231366
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,image_fidelity,poisson,-6.0,50,1,0.4457085671958368,0.7688472784128185,0.5797101449275363,60,72,15,132,75,57,0.76,0.8204952071689512
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,image_fidelity,poisson,-6.0,50,2,0.43143324428077023,0.7796074414196374,0.5533980582524272,57,74,18,131,75,56,0.7466666666666667,0.7999773616229201
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,image_fidelity,poisson,-6.0,50,3,0.42970282649476826,0.7667972852104916,0.5603864734299517,58,74,17,132,75,57,0.76,0.8056901337370679
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,image_fidelity,poisson,-6.0,200,0,0.4253001953042903,0.7882719137105381,0.5395348837209303,58,82,17,140,75,65,0.8666666666666667,0.827939758885314
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,image_fidelity,poisson,-6.0,200,1,0.42657576568218175,0.7869587401378181,0.5420560747663551,58,81,17,139,75,64,0.8533333333333334,0.8353258292360296
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,image_fidelity,poisson,-6.0,200,2,0.43076096578813644,0.793507042241304,0.5428571428571428,57,78,18,135,75,60,0.8,0.8345902778212406
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,image_fidelity,poisson,-6.0,200,3,0.43395631979673277,0.7930925844560978,0.5471698113207547,58,79,17,137,75,62,0.8266666666666667,0.8331708292707317
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,image_fidelity,poisson,6.0,50,0,0.4129606537588346,0.7779883744920902,0.5308056872037915,56,80,19,136,75,61,0.8133333333333334,0.8100210858261953
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,image_fidelity,poisson,6.0,50,1,0.4400096167893939,0.773810015733072,0.5686274509803921,58,71,17,129,75,54,0.72,0.8055539762856836
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,image_fidelity,poisson,6.0,50,2,0.4505592632051013,0.7659507474486722,0.5882352941176471,60,69,15,129,75,54,0.72,0.8193173090240616
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,image_fidelity,poisson,6.0,50,3,0.41181361589952087,0.7778701633657616,0.5294117647058824,54,75,21,129,75,54,0.72,0.7973817240788781
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,image_fidelity,poisson,6.0,200,0,0.419723190294403,0.7915832097657601,0.5302325581395348,57,83,18,140,75,65,0.8666666666666667,0.8311801148383198
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,image_fidelity,poisson,6.0,200,1,0.41611896648798274,0.7884359365035463,0.5277777777777778,57,84,18,141,75,66,0.88,0.8357516613632243
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,image_fidelity,poisson,6.0,200,2,0.4294060219850531,0.7985445321125549,0.5377358490566038,57,80,18,137,75,62,0.8266666666666667,0.8385909338475118
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,image_fidelity,poisson,6.0,200,3,0.4335540299302068,0.7826017658909665,0.5539906103286385,59,79,16,138,75,63,0.84,0.8311802332873448
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,exact_task,deterministic,-6.0,100,-1,0.407704169573683,0.7724921107711888,0.5277777777777778,57,84,18,141,75,66,0.88,0.8240097945137487
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,exact_task,deterministic,-4.0,100,-1,0.4223043550772204,0.797281497947511,0.5296803652968036,58,86,17,144,75,69,0.92,0.8490569722853367
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,exact_task,deterministic,-2.0,100,-1,0.4330347659029456,0.8175397735581472,0.5296803652968036,58,86,17,144,75,69,0.92,0.8591230035694745
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,exact_task,deterministic,0.0,100,-1,0.4346788998765071,0.8243910170071685,0.5272727272727272,58,87,17,145,75,70,0.9333333333333333,0.8637020075200686
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,exact_task,deterministic,2.0,100,-1,0.43138808305924875,0.8144309499135818,0.5296803652968036,58,86,17,144,75,69,0.92,0.857790634039559
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,exact_task,deterministic,4.0,100,-1,0.41854713182413167,0.800379602961936,0.5229357798165137,57,86,18,143,75,68,0.9066666666666666,0.8479855267696192
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,exact_task,deterministic,6.0,100,-1,0.4004435149167249,0.7758593101511545,0.5161290322580645,56,86,19,142,75,67,0.8933333333333333,0.824192376296492
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,exact_task,poisson,-6.0,50,0,0.43928752297088514,0.7706145530082477,0.5700483091787439,59,73,16,132,75,57,0.76,0.8135023847277149
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,exact_task,poisson,-6.0,50,1,0.42511038912932453,0.7781038372456387,0.5463414634146342,56,74,19,130,75,55,0.7333333333333333,0.7994591581065408
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,exact_task,poisson,-6.0,50,2,0.4358017876121715,0.7739238642078218,0.5631067961165048,58,73,17,131,75,56,0.7466666666666667,0.8123486834677672
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,exact_task,poisson,-6.0,50,3,0.42637879038162957,0.7682169585324188,0.5550239234449761,58,76,17,134,75,59,0.7866666666666666,0.8083350035073654
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,exact_task,poisson,-6.0,200,0,0.42199628754322516,0.7884667477781313,0.5352112676056338,57,81,18,138,75,63,0.84,0.8314259900617377
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,exact_task,poisson,-6.0,200,1,0.42771559164809164,0.7853743191469269,0.5446009389671361,58,80,17,138,75,63,0.84,0.8310810389448411
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,exact_task,poisson,-6.0,200,2,0.42299472817916467,0.7803523433650107,0.5420560747663551,58,81,17,139,75,64,0.8533333333333334,0.835561530922524
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,exact_task,poisson,-6.0,200,3,0.4217913372913602,0.7854045590942569,0.5370370370370371,58,83,17,141,75,66,0.88,0.8288942040479863
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,exact_task,poisson,6.0,50,0,0.42629521282950755,0.7740623601377901,0.5507246376811594,57,75,18,132,75,57,0.76,0.7979268021240739
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,exact_task,poisson,6.0,50,1,0.42395439614703356,0.767503648197216,0.5523809523809524,58,77,17,135,75,60,0.8,0.8276498961069755
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,exact_task,poisson,6.0,50,2,0.42284137862886806,0.7654887026901921,0.5523809523809524,58,77,17,135,75,60,0.8,0.813402927235662
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,exact_task,poisson,6.0,50,3,0.4076692392488518,0.7652738350811779,0.5327102803738317,57,82,18,139,75,64,0.8533333333333334,0.8027298253566527
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,exact_task,poisson,6.0,200,0,0.41915103029160444,0.7868273726526609,0.5327102803738317,57,82,18,139,75,64,0.8533333333333334,0.829833111064026
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,exact_task,poisson,6.0,200,1,0.41743844777796546,0.7836125247761807,0.5327102803738317,57,82,18,139,75,64,0.8533333333333334,0.8310630792900296
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,exact_task,poisson,6.0,200,2,0.40371086543992635,0.7821898017898573,0.5161290322580645,56,86,19,142,75,67,0.8933333333333333,0.8297033163169785
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,exact_task,poisson,6.0,200,3,0.43635878036702114,0.7839666223543091,0.5566037735849056,59,78,16,137,75,62,0.8266666666666667,0.8352040464996902
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,surrogate,deterministic,-6.0,100,-1,0.43985501174831926,0.7997363849969441,0.55,55,70,20,125,75,50,0.6666666666666666,0.7883448517377664
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,surrogate,deterministic,-4.0,100,-1,0.4201547388705078,0.8071393667775545,0.5205479452054794,57,87,18,144,75,69,0.92,0.8495298423608418
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,surrogate,deterministic,-2.0,100,-1,0.4240745142260231,0.8221093652978168,0.5158371040723982,57,89,18,146,75,71,0.9466666666666667,0.8548356758790222
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,surrogate,deterministic,0.0,100,-1,0.432541271226049,0.8309345473553047,0.5205479452054794,57,87,18,144,75,69,0.92,0.8558811513944998
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,surrogate,deterministic,2.0,100,-1,0.4240582982553874,0.8220779290740405,0.5158371040723982,57,89,18,146,75,71,0.9466666666666667,0.8549227166883955
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,surrogate,deterministic,4.0,100,-1,0.4203464019695824,0.8075075616784083,0.5205479452054794,57,87,18,144,75,69,0.92,0.8496219840904609
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,surrogate,deterministic,6.0,100,-1,0.4374739868376064,0.7993842850396262,0.5472636815920398,55,71,20,126,75,51,0.68,0.785423139412251
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,surrogate,poisson,-6.0,50,0,0.42024668177399743,0.7716598553263918,0.5446009389671361,58,80,17,138,75,63,0.84,0.8143284325940693
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,surrogate,poisson,-6.0,50,1,0.4285315067174873,0.7553775711630284,0.5673076923076923,59,74,16,133,75,58,0.7733333333333333,0.81016701881477
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,surrogate,poisson,-6.0,50,2,0.42345554911285965,0.7643731522121958,0.5539906103286385,59,79,16,138,75,63,0.84,0.8213239455892323
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,surrogate,poisson,-6.0,50,3,0.40513903063191775,0.7808134044906051,0.5188679245283019,55,82,20,137,75,62,0.8266666666666667,0.8128305386369903
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,surrogate,poisson,-6.0,200,0,0.43435008425444216,0.7863234283916625,0.5523809523809524,58,77,17,135,75,60,0.8,0.8299593101623814
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,surrogate,poisson,-6.0,200,1,0.4253646806067538,0.7947603242915663,0.5352112676056338,57,81,18,138,75,63,0.84,0.8347855543218473
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,surrogate,poisson,-6.0,200,2,0.4216871413317901,0.7878891324883446,0.5352112676056338,57,81,18,138,75,63,0.84,0.826973287808797
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,surrogate,poisson,-6.0,200,3,0.4268086732740807,0.7873884144883903,0.5420560747663551,58,81,17,139,75,64,0.8533333333333334,0.8308866632575427
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,surrogate,poisson,6.0,50,0,0.43883373147983923,0.7717420794990276,0.5686274509803921,58,71,17,129,75,54,0.72,0.8109251367530513
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,surrogate,poisson,6.0,50,1,0.43762097341739054,0.7639823773218851,0.5728155339805825,59,72,16,131,75,56,0.7466666666666667,0.8076433121019109
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,surrogate,poisson,6.0,50,2,0.4136762416102758,0.7756429530192671,0.5333333333333333,56,79,19,135,75,60,0.8,0.8025484903646978
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,surrogate,poisson,6.0,50,3,0.4287793061999967,0.771050506763152,0.5560975609756098,57,73,18,130,75,55,0.7333333333333333,0.8012124656625935
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,surrogate,poisson,6.0,200,0,0.42821108433630534,0.789975621103184,0.5420560747663551,58,81,17,139,75,64,0.8533333333333334,0.8353003654993596
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,surrogate,poisson,6.0,200,1,0.4250387411284842,0.7941513321084838,0.5352112676056338,57,81,18,138,75,63,0.84,0.8343090486303226
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,surrogate,poisson,6.0,200,2,0.4356773826239162,0.7827424162395783,0.5566037735849056,59,78,16,137,75,62,0.8266666666666667,0.8344227126171448
IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78,surrogate,poisson,6.0,200,3,0.4291745489283561,0.7880532665667228,0.5446009389671361,58,80,17,138,75,63,0.84,0.8353201325507245
IXMtest_I17_s6_w1EB7CA00F-DF95-466C-BF8C-6304B6A4974E,clear,deterministic,-6.0,100,-1,0.587712587149961,0.8238471087727132,0.7133757961783439,56,24,21,80,77,3,0.03896103896103896,0.7506039089378522
IXMtest_I17_s6_w1EB7CA00F-DF95-466C-BF8C-6304B6A4974E,clear,deterministic,-4.0,100,-1,0.6194658018010167,0.8372467477466867,0.7398843930635838,64,32,13,96,77,19,0.24675324675324675,0.821991450011926
IXMtest_I17_s6_w1EB7CA00F-DF95-466C-BF8C-6304B6A4974E,clear,deterministic,-2.0,100,-1,0.6259702644566348,0.8393692182486694,0.7457627118644068,66,34,11,100,77,23,0.2987012987012987,0.8445325486919186
IXMtest_I17_s6_w1EB7CA00F-DF95-466C-BF8C-6304B6A4974E,clear,deterministic,0.0,100,-1,0.6166631229675208,0.844354122217067,0.7303370786516854,65,36,12,101,77,24,0.3116883116883117,0.8443438110459954
IXMtest_I17_s6_w1EB7CA00F-DF95-466C-BF8C-6304B6A4974E,clear,deterministic,2.0,100,-1,0.6259702644566348,0.8393692182486694,0.7457627118644068,66,34,11,100,77,23,0.2987012987012987,0.8445325486919186
IXMtest_I17_s6_w1EB7CA00F-DF95-466C-BF8C-6304B6A4974E,clear,deterministic,4.0,100,-1,0.6194658018010167,0.8372467477466867,0.7398843930635838,64,32,13,96,77,19,0.24675324675324675,0.821991450011926
IXMtest_I17_s6_w1EB7CA00F-DF95-466C-BF8C-6304B6A4974E,clear,deterministic,6.0,100,-1,0.587712587149961,0.8238471087727132,0.7133757961783439,56,24,21,80,77,3,0.03896103896103896,0.7506039089378522
IXMtest_I17_s6_w1EB7CA00F-DF95-466C-BF8C-6304B6A4974E,clear,poisson,-6.0,50,0,0.6259524642839036,0.8014088368483311,0.7810650887573964,66,26,11,92,77,15,0.19480519480519481,0.8056289247669192
IXMtest_I17_s6_w1EB7CA00F-DF95-466C-BF8C-6304B6A4974E,clear,poisson,-6.0,50,1,0.6275754828562737,0.7987324327261666,0.7857142857142857,66,25,11,91,77,14,0.18181818181818182,0.7982419459594118
IXMtest_I17_s6_w1EB7CA00F-DF95-466C-BF8C-6304B6A4974E,clear,poisson,-6.0,50,2,0.6084269718234026,0.7909550633704233,0.7692307692307693,65,27,12,92,77,15,0.19480519480519481,0.8003997134797181
IXMtest_I17_s6_w1EB7CA00F-DF95-466C-BF8C-6304B6A4974E,clear,poisson,-6.0,50,3,0.6086580411424963,0.7959374384171106,0.7647058823529411,65,28,12,93,77,16,0.2077922077922078,0.8148459089796061
IXMtest_I17_s6_w1EB7CA00F-DF95-466C-BF8C-6304B6A4974E,clear,poisson,-6.0,200,0,0.6311065592691414,0.8271320814663747,0.7630057803468208,66,30,11,96,77,19,0.24675324675324675,0.8267691377747075
IXMtest_I17_s6_w1EB7CA00F-DF95-466C-BF8C-6304B6A4974E,clear,poisson,-6.0,200,1,0.635954649602177,0.8162999979968242,0.7790697674418605,67,28,10,95,77,18,0.23376623376623376,0.834386698006442
IXMtest_I17_s6_w1EB7CA00F-DF95-466C-BF8C-6304B6A4974E,clear,poisson,-6.0,200,2,0.6315744291855243,0.8277452746143614,0.7630057803468208,66,30,11,96,77,19,0.24675324675324675,0.8379443918395455
IXMtest_I17_s6_w1EB7CA00F-DF95-466C-BF8C-6304B6A4974E,clear,poisson,-6.0,200,3,0.647207284472509,0.8185268597740555,0.7906976744186046,68,27,9,95,77,18,0.23376623376623376,0.8337752503227157
IXMtest_I17_s6_w1EB7CA00F-DF95-466C-BF8C-6304B6A4974E,clear,poisson,6.0,50,0,0.6322715429994513,0.7951293646811282,0.7951807228915663,66,23,11,89,77,12,0.15584415584415584,0.7812794767139469
IXMtest_I17_s6_w1EB7CA00F-DF95-466C-BF8C-6304B6A4974E,clear,poisson,6.0,50,1,0.5879635781112031,0.7900760580869293,0.7441860465116279,64,31,13,95,77,18,0.23376623376623376,0.8020045269193169
IXMtest_I17_s6_w1EB7CA00F-DF95-466C-BF8C-6304B6A4974E,clear,poisson,6.0,50,2,0.6248909911676466,0.7927721529738799,0.788235294117647,67,26,10,93,77,16,0.2077922077922078,0.8150885644472656
IXMtest_I17_s6_w1EB7CA00F-DF95-466C-BF8C-6304B6A4974E,clear,poisson,6.0,50,3,0.5978104858191793,0.8018251754241372,0.7455621301775148,63,29,14,92,77,15,0.19480519480519481,0.8009997872793023
IXMtest_I17_s6_w1EB7CA00F-DF95-466C-BF8C-6304B6A4974E,clear,poisson,6.0,200,0,0.6391905728241623,0.8231999801523301,0.7764705882352941,66,27,11,93,77,16,0.2077922077922078,0.8276729999475625
IXMtest_I17_s6_w1EB7CA00F-DF95-466C-BF8C-6304B6A4974E,clear,poisson,6.0,200,1,0.6489646462362499,0.8233133571653917,0.788235294117647,67,26,10,93,77,16,0.2077922077922078,0.8269890713267515
IXMtest_I17_s6_w1EB7CA00F-DF95-466C-BF8C-6304B6A4974E,clear,poisson,6.0,200,2,0.6355092794768257,0.8280878490152577,0.7674418604651163,66,29,11,95,77,18,0.23376623376623376,0.8347633690188939
IXMtest_I17_s6_w1EB7CA00F-DF95-466C-BF8C-6304B6A4974E,clear,poisson,6.0,200,3,0.6304090377947866,0.8262179055946826,0.7630057803468208,66,30,11,96,77,19,0.24675324675324675,0.824184358175615
